NAME,DINING TIME,RATING,REVIEW
Connie,"Dined on June 25, 2012",4,Very flavorful food however a bit heavy on the salt. Tiny restaurant so need to get a nice table by the windows or you'll be uncomfortable!
OpenTable Diner,"Dined on June 22, 2012",2,"Visited Casa Mono 2 years ago was superb, food and service on the spot. Service was horrible, lack of training on pouring cava, dripping all over, she was not happy with her job, never encounter a server like this before in my life, i was suprise to be in a 1 star michelin establishment restaurant. I've been to all star michelin restuarnt in NYC and also in International arena, i am going to send a feedback to the board in france since my husband is french and in the industry regarding to this restaruant rating. i hope the management team will terminate her, she doesn't belong there and i would not return unless she is gone,i've been to restaruant for total of 8 times. I rarely being vocal or take my time to write a comment."
OpenTable Diner,"Dined on June 20, 2012",2,The food was very average and the portions small. The prices were outragous considering the small plates (portions) required ordering multiple dishes. It certainly was not worth the $100/ person cost. Nothing was particularily good and I would not go back.
Oziad,"Dined on June 19, 2012",1,It might have been succeeded on creating as a tapas bar in Spain. But food hasn't.
JadwigaW,"Dined on June 18, 2012",2,"We went to Casa Mono on a Sunday evening, with a friend who was visiting from the UK. The food was too salty and very pricey for the portion sizes and the restaurant was very cramped. Overall, nothing to write home about - we won't be going back."
nickyd0314,"Dined on June 17, 2012",5,"This was our second visit to Casa Mono and I have to say this just might be my favorite restaurant in NYC. We love the tapas style so we get to try a variety of dishes and Casa Mono does not disappoint. The dishes are all so good its hard to have a favorite. The softshell crab, polpo and seppia are among the top, but also the rabbit and the foie gras were excellent. Love the atmosphere and our server was outstanding. Her recommendations for wines were excellent since my knowledge of Spanish wines is a little weak. All in all our favorite lille place to go."
OpenTable Diner,"Dined on June 15, 2012",2,"Mario Batali's staff should take a lesson or two fom Danny Meyer in how to provide good customer service. Yes, the food is always good, but since the restaurant has opened, the staff has been consistently arrogant. From the host to the wait staff, rarely do you get friendly service, let alone a smile. In fact we were chastised by our waitress during a recent business lunch. We wanted to add a dish after ordering and were told quite bluntly that we couldn't do that...we had to have ordered all at once. Really? I've gone repeatedly, often at the insistance of others who are wowed by the name, but as a Gramercy Park denizen, there are plenty of other fabulous restaurants where I can get good food, and be treated well."
Olivier,"Dined on June 13, 2012",2,The food was good but not memorable. The highlight for me as odd as this sounds was the olive oil ice cream. Service was very poor. Not a smile or kind word whatsoever and we had to stand up from our table and walk over to the bar to order a glass of wine. Too many restaurants in NYC to consider returning.
David,"Dined on June 8, 2012",4,"Excellent small plates. Would have given five stars, but the dessert left a little to be desired. I recommend the rabbit and the quail."
OpenTable Diner,"Dined on June 7, 2012",5,Amazing food. Totally recommended.
NYdiner7,"Dined on June 6, 2012",5,Exquisite food & charming service. Waited over 20 minutes for table even with reservation but the food was worth waiting for.
ALLISONG,"Dined on June 5, 2012",4,"THE FOOD IS ALWAYS EXCELLENT, INVENTIVE & SEASONAL. THE SERVICE IS ALOOF & DISMISSIVE."
Jaynine,"Dined on June 4, 2012",5,"Fabulous food, great wine & excellent vibe - our first meal in New York set the bar high!"
CraigR,"Dined on June 4, 2012",4,If this is your first visit you should ask about the items on the menu. Some of them are different from what you assume. That being said many of the items are wonderfully unique.
OpenTable Diner,"Dined on June 2, 2012",4,Excellent food. Old favorites done with a new twist. Each bite was a pleasure and I found myself trying to figure out what the secret ingredient in each dish consisted of. Excellent wine recommendation also.
CatherineS,"Dined on May 31, 2012",3,"Nothing spoils a great meal quicker than preposterous condescending service. Hopefully, it was just our waiter, or should I say Service Person, or whatever he would like to be called, but I know for certain he didn't like waiting on 3 women."
OpenTable Diner,"Dined on May 29, 2012",5,Perfection from start to finish. Fantastic food and service. Amazeb**lz.
OpenTable Diner,"Dined on May 28, 2012",4,"Food was delicious, our seating was a little cramped, the restaurant is very small and therefore seating is at a prime and the 3 2-tops in the corner are VERY tight!  But once you squeezed into your table and were patient as servers and the other tables squeezed and bumped into you as they maneuvered around the tables you realized it was all worth it because the food was delicious.  We had the pork belly, ox tail, lamb, meat/cheese plate and octopus - ALL were very delicious! Would definitely go again, just request a table in the main dining area or outside."
OpenTable Diner,"Dined on May 27, 2012",5,"My wife and I got a day away from the kids so we spent it in NYC. My wife wanted to try a Mario Batali restaurant and we decided on Casa Mono. What a great choice! We were planning on either a show or comedy club later on so we had an early dinner (4:30pm). We decided on six plates to share: razor clams, lobster salad, soft shell carb, foie gras, beet/bacon salad, and the pork belly. Every dish had great presentation and fantastic flavor. My personal favorite was by far the foie gras followed by the razor clams. We also tried three of their bolder reds by the glass and were not disappointed with these either. Dessert put us over the top...my wife had the chocolate granache with olive oil ice cream and I had the bread pudding,great!"
OpenTable Diner,"Dined on May 23, 2012",4,The food was great but a bit overpriced for what you get (they're tapas)....heard the service wasn't great and have to agree- waiter was a bit snobbish.
